fx,fy,skew,u,v
1043.1056382629863,1001.2241155243464,24.964577810808077,17.94143529215146,2.580481537875842
1010.6441462939644,1024.3328869411766,139.83243653483174,-8.948851196299062,-25.465086841085775
983.8945462263124,1033.0086731540582,39.44415632317963,8.064920352362353,-24.555301520582113
1079.951216750329,1033.492479989927,365.69438234276663,-17.223054599991773,8.358148632442944
1227.9938786595815,1343.3558425930619,-667.3580837599354,-39.382688220982104,51.150530782907644
988.840670571121,1174.608964663531,-596.4557877252972,39.3647440052778,-34.63167254170249
1168.5176979586004,1039.007357582958,-249.5202232618874,-17.76831422310002,28.00636605333659
1160.0821122325724,1216.5140259382806,766.0373954955908,4.5395183362139875,26.50388773896731
1088.547092500925,1096.13405279459,155.74237763877443,8.243734287360992,-6.264508213982113
1117.8593680149845,1004.2121035256914,-10.083817312875176,-23.78403213893606,14.234583391821925
942.0943761519674,917.56154239991,38.56341273885151,-13.86424452032431,-16.335469676257254
1005.3372184454181,1042.0928067736256,186.87489380826273,-3.236648087650255,-14.493495786232897
1027.9318159900643,969.9255881318903,-84.99418910538112,5.409241213384002,5.6183511402266255
989.9729477644277,940.4662180674978,163.93857189688887,-12.19079088152651,-1.0190521816590743
919.6531223694922,1003.7892124333022,-191.8473736426569,-26.86251567452455,2.9403571090632306
1140.38361563817,1208.2054127655679,412.8491962161843,-31.104659709097653,-23.996877431958
917.5323164738172,935.7425929934947,20.052697000764393,9.634410144304878,-1.764138150163787
1075.7053604019945,1037.2720917477627,88.90514188147954,17.9648778850842,7.159461165811703
905.2190988808848,899.2580711670305,-16.411477725620617,-4.260323535978093,-0.1452152933889226
991.563367816387,1043.4303479913524,157.44614567389405,-16.30324191843098,11.787945885284687
1044.0043806723554,1075.4438923769612,-296.21958382147403,14.904638078444568,17.98791205171026
927.3802999228556,954.3830592209026,8.609041674119252,-7.558672834250748,-26.704363394681504
1032.368256425767,1016.8137695242704,16.91103511030638,2.199612199533821,4.593643046771211
1075.5845743117445,989.9866567474369,30.40351207736317,34.70148931761238,4.572699432013122
1027.3199404988777,1101.1730261294445,-66.32370718082322,-20.66916718408597,4.344499065244101
1138.232715018477,980.2268560638108,54.51900478813446,13.983569571928987,3.6474034529530157
984.094906451672,948.9890853022341,-214.2593134384333,29.6090242860807,-26.00097262558247
983.1316291703896,958.8912786620083,90.00392982472786,10.699595102173282,-20.834697077260902
1044.6109408237446,923.2849644294339,181.74930203288466,-1.7951006249643569,-0.2958373725663031
1049.0683043102797,1016.4159316850072,74.1761017569888,9.770739604775533,-12.69721395398213
992.2698596853025,1166.1685792214985,-577.5378882551425,-37.27181658447622,28.932940144000337
1078.466697773158,1092.8935949072913,-58.36954259265134,-3.295002057175803,7.803246090616814
1085.248182408772,1099.3418976526473,125.58104494021984,12.327052405510418,12.598689442643739
1023.5170086813928,950.6681980561659,-204.8856810316181,14.624534531641666,-16.58762896622776
1019.733078107876,1082.1708918566526,-62.94164178466349,23.63038000218006,-16.195137770872822
1030.4940365237105,932.586388891785,-38.31523746493374,-35.09973248786652,21.393392039889395
1130.9063188512068,1012.899533127761,19.811054078566336,19.819525321391847,-2.525728282889727
939.4420531604919,1013.56892530132,-34.09292139019098,44.901674446267755,-26.936546326080855
1010.7971899405773,995.2324177816566,8.08670192064013,-16.5830557585962,-4.643277193866944
1039.2706493654823,945.6182256601322,-20.348116142274694,-25.21603315301092,0.6325589024236719
995.0965567422119,1014.1295097123592,-28.29045133773858,14.312784680517622,2.0212448750161665
1001.0136479911139,916.4054660239198,82.40069854909945,-0.3217454071818196,-11.495348162911387
880.9171643108348,970.6335434940482,-116.49470285268981,-0.3335001232585968,-12.743745915805707
1155.8452036806502,1000.0770909440955,116.5313355799365,38.803243305404685,-1.4136262464022888
1005.1956329239889,969.6465462056831,83.25081900455002,17.991734700601988,2.768608606247865
1062.3160302932167,1016.7893378531483,-91.44137093142753,3.502840261331183,18.578394664766517
1132.385541299957,1158.9218388691968,-23.25795641128139,5.9654784208015945,2.055197149380521
1040.051860250085,955.629420579972,-227.4392055882713,13.274193968015101,3.152264319651295
920.067779264241,1113.7503499138027,233.54591367152062,13.432181636275649,9.000445303563664
1035.7393110175658,1192.8067806809408,-345.55928648543534,-10.712812806821374,15.288627930834915
