fx(rel),fy(rel),skew,u,v
0.0178530974595144,0.003286503328150502,5.085733621810427,7.341499996944085,11.262041023792484
0.10603880143596962,0.004762452935958436,99.25538254979267,9.397634303075897,4.361421052403452
0.02160411740825941,0.016855416990630034,11.901672327986333,1.6098659048804596,1.376411830137602
0.016921458088271606,0.04701555899892856,38.66005004626939,10.7729199441343,2.419816958434908
0.01523179026518494,0.007545960745859361,31.792516797581854,8.550074591135914,2.606441921186543
0.02627544854848611,0.009037152090266431,22.327239393030332,0.15887346139816583,2.364690869053791
0.07255061960023682,0.03613639468229974,40.29347420434436,5.9713112243563655,4.477106375869982
0.0960537045234895,0.08584308202629257,17.45067531609833,7.082555498786294,2.344833472450202
0.023939544202552156,0.015409801247140307,50.88325963100527,3.9013136244066366,3.9778467841207137
0.15560501444934244,0.057722710630581785,266.90227869105655,2.0445640081405516,4.886412618578009
