fx(rel),fy(rel),skew,u,v
0.10458595052006081,0.03438975772686081,24.864456449728173,9.597501662285245,2.5429725073020126
0.050128540781495874,0.04620903403790521,24.263650705008494,1.1892144833820706,28.63760045103253
0.07991657394144693,0.06709318101380427,82.32069806775444,14.849034871562374,25.38688585876277
0.07188420305058002,0.11530365653085982,17.6286901238034,17.923329978282506,2.730192836822324
0.018043211447774297,0.12180226132893575,45.750413374755155,15.093398527139913,1.0061886299324858
0.015881043573322585,0.004475878619502851,13.334396494965906,9.233119053982234,7.388721951366268
0.19532037353561305,0.09033452371041449,78.93300065802892,23.31192793361466,1.7666102461640487
0.059389375761375846,0.03762298671650478,526.8224031680173,25.392208865638352,29.612465308719976
0.14910814167708827,0.2655463343358913,286.96875128796603,35.090721612490164,19.233980877912597
0.0043059059223052145,0.07661033091550143,80.78589623598751,0.674040983642753,12.243925683827756
0.030126708963892496,0.06799241090695671,1.5551512333901343,17.0738507258231,5.849667745883142
0.06460824605250332,0.003094150181905434,5.489588518921567,5.197965124967621,17.064433198220538
0.03061137130699649,0.16065498478640505,25.5924895132379,16.304354910552043,29.983145899359013
0.08048467755420688,0.003695044311257334,20.422684478781115,5.067565715379647,38.81109407418068
0.0036561466986618145,0.06148225055678085,33.406019587620285,14.845868559473372,10.157482328598064
0.037253444435096074,0.07254198304733359,6.92044038657251,3.300021390952104,0.2532006600545532
0.11605306442181837,0.15934411261829018,36.735434600845025,6.224697616671229,5.584857730645382
0.041874378525098226,0.02042244316801725,12.296148575101205,15.788711942090277,4.39418448067789
0.028315592089540133,0.014553975230582068,13.749762034099769,3.4658589455952424,6.490860197208531
0.12503471870341354,0.04900661857513705,19.959487780804807,5.794444791253922,8.248183860144849
0.14712761172326258,0.05487421519607073,82.36229616792495,14.62167377164296,7.900563210677367
0.04124363610188084,0.051125334276626404,22.465447614673696,3.4802618241256194,15.269003771505226
0.07071214644209067,0.05221579243418523,92.73981974678034,1.1022538299212408,9.792099323685775
0.09301689659093312,0.013640234372137912,16.598555015684106,16.437879443372452,7.652848314795978
0.017289504621501237,0.03706089541267989,231.776932340601,5.036473278470288,2.801688847211645
0.04727528305021224,0.05345083458039858,126.07921686644305,12.762395602485736,4.506329422936674
0.003936953738295983,0.05493877497599442,10.764022078037868,7.031788277278671,12.793163793153475
0.01710433967957499,0.008891439582753832,60.057846771079646,9.57729722965677,10.933002772385217
0.056573060894741845,0.03908260724159311,22.663082115338995,15.284314801584587,4.246005628335311
0.011958050546304435,0.06997410148953428,19.869253536375606,9.862416525403308,6.331579886149118
0.1609618269766702,0.0016768821169297326,38.62480450108292,10.831654548733363,17.399566277804947
0.01155859120790717,0.03975715045706738,96.93694110500375,0.04197622817035396,9.008445432542354
0.007024734532123943,0.04932813336494337,36.350615405671185,11.013905321506265,4.832760888578255
0.05211665963345013,0.02999259142505571,12.1886140087444,0.7978925571430993,6.43669868525319
0.01356927898367087,0.009840389432129882,99.60829979335193,0.6144980199981476,24.39051638911747
0.028363885767326336,0.030172114549490515,3.134581038039695,25.316107474906342,4.770873143605774
0.1504213641740498,0.04201829408873846,22.501267277471833,9.337025779340337,14.968805067098799
0.07044708665043174,0.09002618029774555,129.64364804686096,15.339164349200331,18.99440500166471
0.03965318090611709,0.08463441445768148,22.17380200410494,17.83435451674978,4.422525771938254
0.07125502634299301,0.046883727748137746,105.71072329839944,17.35967585074784,5.167285223013718
0.010902563291900378,0.002726123860977168,56.28074730028402,8.276050747653736,4.660389031934547
0.022581090560994426,0.0515600016230378,6.074999562546658,4.309384936429849,11.816555384888465
0.073305254523724,0.09288530886450724,79.0653272349785,15.291707797422738,9.83320972644816
0.0750023254470973,0.061803334456401786,107.88706580207436,18.350890554886263,5.715383131828701
0.0063145856368192884,0.04594484881355277,38.22212056827516,2.2768117767681293,4.742724301532427
0.005423058151494047,0.008106805186867405,50.99589086713947,24.855572079772134,10.68802898555801
0.03130660614289093,0.010517742854353173,30.843235760838695,15.684477957876503,8.925852269691879
0.06968453239401401,0.005021354395137564,12.959420508581637,6.748157097640921,15.351809063829894
0.06400603043772218,0.027392268484107602,9.649740843010946,8.128020828803775,7.328367460291023
0.0905996198010265,0.03437126685542989,1.3645995795948893,27.657905765547397,0.16870632685363884
