fx(rel),fy(rel),skew,u,v
0.1096053861366109,0.054665175837498504,26.69496179883069,0.07012277716509045,0.21936684441153118
0.17246861676513803,0.2651374421743993,103.37069287425705,0.041864164946410896,0.012080846308154126
0.08084913226251401,0.04326834308261017,225.13547008384313,0.3046879080136981,0.09819395574506022
0.06656063628340002,0.07569908285928799,293.5351216455987,0.32750741313269055,0.19602891880838433
0.04148667389324422,0.07201616995310683,163.07914954500112,0.2787322606837048,0.22578473143523176
0.03271767960031083,0.025632278435367212,111.10443143412763,0.13849833080219046,0.2865464646772825
0.02668332781276139,0.030340067202065883,47.555281530665944,0.0779391700177192,0.2758315832013578
0.20955811039678401,0.13546921209998375,275.5724610984446,0.22510756505688884,0.38151820815818704
0.08280652154548468,0.01572034048359872,48.07426882016089,0.10038794301634413,0.18803506522469773
0.031780658998836565,0.008571262746890435,171.80177159751037,0.2412926533755194,0.11556646262621809
0.048134323289701866,0.06766279640979746,145.81447209190154,0.2959236495511764,0.1826384045198533
