fx(rel),fy(rel),skew,u,v
0.09614451431906584,0.11482101425534699,169.3488178720287,0.01405019211175308,0.2704990589221022
0.13307967196577022,0.034444284996351486,167.17726979005388,0.1864376740544406,0.07383633236752238
0.06622101058047533,0.035934636768039714,68.62614380521656,0.08952016929636382,0.2368863397699409
0.024675403014782944,0.031199345553177885,37.64991328059136,0.15208872727652287,0.31812471726925784
0.05643391026441889,0.0386835392592295,177.34229826265718,0.2926170672859899,0.17363606610174825
0.011312941520265863,0.08679103278291696,61.52406712957511,0.21709147535218543,0.3306902450252156
0.04001755481299192,0.015495286802133678,45.59121464258288,0.11175073582531146,0.29677285629733907
0.02608448049680865,0.05909524747596847,118.74040217039344,0.2412064999885097,0.2936211252624967
0.06128433393578787,0.17760673230214669,789.5818505989565,0.2058684250188684,0.449874049106615
0.07280305698426962,0.208569057387555,135.5585191001362,0.40749151714349946,0.27705220876350733
0.05654942973022934,0.07090669066910514,317.2611430710742,0.3966752105112372,0.10478879239756637
0.03836274348824908,0.21043374847710403,134.47530687397335,0.45687824857814163,0.307679738218495
