fx(rel),fy(rel),skew,u,v
0.04977760659745559,0.04192438011186755,75.30272457302463,12.939182443725313,11.473856306154229
0.06621820742241562,0.017271284011079614,72.07459655279362,20.339014295060757,7.721837308943506
0.09330556331344349,0.037733901512175864,31.18787430022873,12.640253254992405,10.35391071579577
0.07209930390960403,0.05997089764405939,23.820879762021708,12.422742463848957,4.1410722375146385
0.02922246108479817,0.10379078039011563,29.20634349532459,19.584300319225562,2.0719444272419367
0.00033424947123467065,0.07224724168572448,25.63198328845376,7.5694546053296,4.579331142395857
0.09365564254641709,0.0038392187139605766,206.78052558243073,28.89008791741168,1.333698214945352
0.03164135508925301,0.015310139136798512,9.903152467008635,26.749371773898012,2.3778176496180192
0.04021449134615284,0.007412847875662237,11.950730352122626,12.1187848562948,0.12017291710641342
0.00587813619253484,0.04338373034960591,16.275150149511784,5.436479653811434,28.197586535869473
0.03147661480518832,0.017046790212494556,61.51993920897332,7.475867829314005,2.3643667800521415
0.012400281414301276,0.12472722837063747,25.183982763394805,9.359755392318323,44.07134483384217
0.05338347463338755,0.09232319438853347,53.13381457846963,14.064622142956644,5.11101810966903
0.0877523177883586,0.033176456198890036,36.84411246434701,7.096010258322635,5.193672570442191
0.006487833388745343,0.0015829578977593428,13.602362983429037,12.868314299621845,14.66806696018884
0.07843362756686702,0.018878423638463118,33.194420883857596,12.319075377107609,5.007686534785566
0.0372878517250025,0.06995186013203489,15.657843102791036,7.554402320934022,20.648075214388918
0.032187650969292804,0.16070596697714062,22.697098364302764,4.845526714632934,22.777564728448066
0.01389896063715628,0.030117849945351508,76.53099432487225,11.919888978864178,13.786879147896
0.11356584278239472,0.043595826893619,0.1621748330253694,5.38032874280018,0.9214790185658055
0.01485601764607236,0.0362676386936148,16.739038851373632,11.178938991031494,13.472489196994708
0.014303714434597737,0.052157910790854654,29.56245390658028,7.287895191147436,14.67034526402298
0.01049347233735125,0.06845755240656785,66.12844521769067,9.971358729038247,13.81100238734173
0.04890242265787674,0.027567619810079578,44.24659095279505,10.348159677446684,1.4872187671891703
0.027014666802436183,0.1285646854324493,51.159214872651035,20.65953721039164,14.722538017454813
0.002567914009861056,0.01698069294659831,23.199068156734715,14.938220123701921,1.6116334951118396
0.1071427417582222,0.10086958405334939,25.39863926522211,8.66804600084334,6.267473308018766
0.02467081025617722,0.04776624301572326,20.82092155405026,5.881139470125696,10.190104330905026
0.02136235383637336,0.07852090091249761,64.21932581448439,15.903908340976992,25.38103612918633
0.07543221742416359,0.04993792753723164,18.55768783521701,9.34005993377572,7.301251470766309
0.008637285715102052,0.05562903415292067,13.661629641978399,3.1657377405375478,2.6921498957938783
0.1027967719498181,0.009725865090934234,90.48758958188448,31.173694210340052,6.773288712552447
0.021192242718690295,0.028571455028798255,70.74453998983303,15.722473548404661,8.615141045377726
0.07406035846571478,0.0540579319536464,60.987097647572234,8.689748962326366,13.964909047346026
0.053510561853943615,0.06002981394844005,19.442175027499818,12.20184091181527,35.65963984930723
0.06757346427990125,0.07164472722112919,30.3866042834236,3.75820014403087,11.496300082104648
0.0495467518121277,0.08240282997175598,16.28118387999615,6.650086861979829,14.459350469548067
0.05408884702587284,0.05940760452114364,33.41149868390777,6.531326303429307,2.095865879005937
0.04268648022526611,0.045585210663124716,1.2691119610594863,8.252776028212281,5.981680817018824
0.05918769093900392,0.11361731694461287,1.2013510578148126,7.9839077070024675,17.412588528459523
0.10506763357923046,0.0628731903672733,30.134534950123815,0.14014602287166267,2.5645680207119312
0.04972418309517286,0.010153402442957031,30.2316316345548,3.7479287072788425,4.637754770138173
0.028450159752751232,0.02319364471541985,58.917496397249515,39.636861147816845,6.241490845939506
0.010008209872625684,0.010359361894894847,28.44849596474698,2.706663476432699,10.283560862821254
0.13984949112562356,0.05877481856876693,12.294512217776104,9.846049451536329,21.294789505489515
0.009658662223713805,0.017382887437263093,35.375583756560076,15.43083360428187,2.7258895878783016
0.02823994143910272,0.07352284730723727,64.56431635741136,8.380622989435517,1.0919943813992674
0.05995011450599782,0.04582363620049728,51.86021504354952,0.40384594444648214,3.005324413956563
0.005535494362570261,0.03801130712052668,83.45782283694929,15.941590006856842,13.279361003161789
0.3368913950741842,0.06429867026981696,191.3175690542564,26.51345438224605,7.921803800218111
